name,image_path,dob,photo_taken,gender,face_score,second_face_score
Julia Butterfly Hill,79/1350379_1974-02-18_2006.jpg,721038,2006,0.0,5.611222422337816,
Marko Tomas,08/13503808_1985-01-03_2010.jpg,725010,2010,1.0,3.736274632816352,
Anne Stine Ingstad,98/1350398_1918-02-11_1963.jpg,700577,1963,0.0,1.5825599497862122,
Bruce William Nickerson,16/13504316_1941-06-21_2007.jpg,709108,2007,1.0,1.5624679546134193,
Craig Claiborne,11/1350511_1920-09-04_1981.jpg,701513,1981,1.0,0.8918873340485516,
Bauke Mollema,97/13505897_1986-11-26_2015.jpg,725702,2015,1.0,3.219863969923246,
Tippy Walker,33/13509533_1947-02-19_1969.jpg,711177,1969,0.0,3.4665719664987207,
Admir Raščić,18/13510318_1981-09-16_2013.jpg,723805,2013,1.0,2.9129012022208283,
Teresa Torańska,38/13510738_1944-01-01_2005.jpg,710032,2005,0.0,1.5802617022845105,
Bob Willis,54/1351354_1949-05-30_2007.jpg,712008,2007,1.0,4.308600364253463,
Eugene Dynkin,40/1351540_1924-05-11_2003.jpg,702858,2003,1.0,1.981080838203195,
Sergiu Nicolaescu,84/1351584_1930-04-13_2009.jpg,705021,2009,1.0,3.4008814376579424,
André Rieu,89/1351589_1949-10-01_2009.jpg,712132,2009,1.0,3.353833234925785,3.300582728902243
Tchéky Karyo,78/1351878_1953-10-04_2013.jpg,713596,2013,1.0,4.429544445176961,
Marcelo Lomba,58/13520358_1986-12-18_2011.jpg,725724,2011,1.0,4.704683963256667,0.9134742164772648
Cynthia Rothrock,84/1352184_1957-03-08_2010.jpg,714847,2010,0.0,2.419009635759155,
Laurel Aitken,08/1352308_1927-04-22_2000.jpg,703934,2000,1.0,1.0199711740324786,
Colm Tóibín,61/1352361_1955-05-30_2006.jpg,714199,2006,1.0,4.505518228620109,
Kevin Smith,12/13524712_1986-12-17_2012.jpg,725723,2012,1.0,1.0636607117779755,
Evangelino Valentim,14/13524914_1984-12-24_2011.jpg,725000,2011,1.0,3.4699016286803004,
Brian Boyle,78/13526878_1984-12-18_2014.jpg,724994,2014,1.0,0.8550593406779005,
Johnny Weir,14/1352814_1984-07-02_2010.jpg,724825,2010,1.0,5.414755223859851,
Robert M. Viale,30/13528230_1916-04-21_1941.jpg,699916,1941,1.0,2.6592144254683725,
Ray J,24/1352924_1981-01-17_2011.jpg,723563,2011,1.0,5.241003249633252,
Steve Jurvetson,47/1353147_1967-03-01_2014.jpg,718492,2014,1.0,4.908434161654405,
Gene V. Glass,84/1353184_1940-06-19_2010.jpg,708741,2010,1.0,3.830707280351116,
Kirk Ferentz,85/1353385_1955-08-01_2010.jpg,714262,2010,1.0,3.744538176602476,
Pablo Sciuto,05/13533905_1979-05-12_2010.jpg,722947,2010,1.0,1.0456085594070172,
Bill Forsyth,49/1353449_1946-07-29_2009.jpg,710972,2009,1.0,2.3307564542850145,
Itaal Shur,25/13534725_1966-10-22_2009.jpg,718362,2009,1.0,1.4605195742826993,
Shia LaBeouf,97/1353497_1986-06-11_2014.jpg,725534,2014,1.0,3.3196162405768357,
Genki Horiguchi,47/13535947_1978-09-15_2009.jpg,722708,2009,1.0,3.2265056040280373,
Lasse Schöne,50/13538150_1986-05-27_2014.jpg,725519,2014,1.0,2.660975049938523,
Brian Gubby,48/1353848_1934-04-17_2011.jpg,706486,2011,1.0,3.28915765751141,
Naoki Hattori,10/1353910_1966-06-13_2008.jpg,718231,2008,1.0,4.3591589869889615,0.8757522282994091
Kirsty Hume,67/13540867_1976-09-04_2007.jpg,721967,2007,0.0,3.421132744328849,
Shyne,89/1354189_1978-11-08_2010.jpg,722762,2010,1.0,3.70968377724269,
Mariano Martínez,54/13543454_1978-12-05_2009.jpg,722789,2009,1.0,3.35097203499767,
Henning Wehn,04/13546104_1974-04-10_2013.jpg,721089,2013,1.0,2.1758650066434853,
Will Swenson,92/13547492_1973-10-26_2011.jpg,720923,2011,1.0,3.126191709682057,
Ai Kago,50/1354750_1988-02-07_2009.jpg,726140,2009,0.0,3.9339799859366353,
Linda Jones,30/13547730_1944-12-14_1967.jpg,710380,1967,0.0,3.0672430944816456,
Torrey Mitchell,87/13549687_1985-01-30_2015.jpg,725037,2015,1.0,3.0584365222874292,
Tania Sachdev,78/13550278_1986-08-20_2014.jpg,725604,2014,0.0,3.351776589782727,
Kerstin Szymkowiak,16/13550616_1977-12-19_2010.jpg,722438,2010,0.0,2.96960663771461,1.3718719841145977
Erin Pac,53/13551353_1980-05-30_2010.jpg,723331,2010,0.0,1.5224155843526608,1.153727913875894
Curtis Tomasevicz,58/13551558_1980-09-17_2010.jpg,723441,2010,1.0,1.0601058352170896,
Larry Brinson,78/13553078_1954-06-06_2010.jpg,713841,2010,1.0,1.726416748022539,
Ed Hickox,40/13553240_1962-07-31_2012.jpg,716818,2012,1.0,1.1407028145760352,
Ronnie Bird,03/13555003_1946-04-24_2010.jpg,710876,2010,1.0,3.6332144400738215,
Tugay Kerimoğlu,76/1355776_1970-08-24_2013.jpg,719764,2013,1.0,3.142705154071033,
Frank Conniff,34/1355934_1956-08-30_2008.jpg,714657,2008,1.0,3.193663847012093,
Martin Manulis,05/13559605_1915-05-30_2004.jpg,699589,2004,1.0,3.217202987539533,
Robert W. Sennewald,41/13560241_1929-11-21_1984.jpg,704878,1984,1.0,1.9861994853711722,
T. Dan Smith,79/1356179_1915-05-11_1988.jpg,699570,1988,1.0,1.1421925775217214,
Herman Brood,63/13563_1946-11-05_1979.jpg,711071,1979,1.0,2.791497859430086,
Mate Dugandzic,14/13564714_1989-10-22_2010.jpg,726763,2010,1.0,1.7318033940352398,
Russ Conway,89/1356489_1925-09-02_1962.jpg,703337,1962,1.0,5.169549657319379,
Benedikt Höwedes,06/13565806_1988-02-29_2011.jpg,726162,2011,1.0,6.2059965213627155,
Kermit Ruffins,85/1356685_1964-12-19_2007.jpg,717690,2007,1.0,1.9419241460034642,
Jack Belden,96/13567196_1910-02-03_1984.jpg,697647,1984,1.0,2.8180153283686162,
Nansun Shi,51/13570251_1951-08-08_2011.jpg,712808,2011,0.0,3.7386915301081345,
Dawn Robinson,97/1357397_1965-11-24_2009.jpg,718030,2009,0.0,1.8412945223731167,
Bill Handel,60/1357460_1951-08-25_2009.jpg,712825,2009,1.0,3.2084698402678296,0.7799480970436741
Michael Zullo,94/13575294_1988-09-11_2008.jpg,726357,2008,1.0,3.0032044725134526,
Dennis Haysbert,06/1357606_1954-06-02_2015.jpg,713837,2015,1.0,2.749225622051481,
Edward Burns,85/1357685_1968-01-29_2010.jpg,718826,2010,1.0,4.351939393259051,
Robert Gant,12/1357712_1968-07-13_2009.jpg,718992,2009,1.0,2.80759616586165,
Melvin Bullitt,90/13580490_1984-11-13_2010.jpg,724959,2010,1.0,5.0997315697358765,
Neetu Chandra,93/13581593_1984-06-20_2011.jpg,724813,2011,0.0,3.4891157468611613,
Jake Wright,15/13583415_1986-03-11_2013.jpg,725442,2013,1.0,3.0450263237793767,
Kay Aldridge,90/13583490_1917-07-09_1940.jpg,700360,1940,0.0,5.082641116549771,
Charles Keightley,38/13584038_1901-06-24_1949.jpg,694501,1949,1.0,1.326108778612458,
Liya Kebede,27/1358427_1978-03-01_2010.jpg,722510,2010,0.0,5.330042437401803,
Mike Lundin,82/13585282_1984-09-24_2013.jpg,724909,2013,1.0,1.6332283723002028,
Frank Hagney,40/13586440_1884-03-20_1940.jpg,688197,1940,1.0,1.8666616923602568,
Diarmuid Martin,90/1358690_1945-04-08_2013.jpg,710495,2013,1.0,2.30459895766724,
Tim Lopes,33/13592333_1950-11-18_1990.jpg,712545,1990,1.0,1.2552547941571746,
Mário Felgueiras,32/13593532_1986-12-12_2014.jpg,725718,2014,1.0,4.926678672699922,
Bob de Groot,05/1359505_1941-10-26_2010.jpg,709235,2010,1.0,4.25941750505455,
Adrian Tomine,23/1359823_1974-05-31_2011.jpg,721140,2011,1.0,3.4244449836946655,
Roberto Refinetti,43/23500843_1957-11-19_2008.jpg,715103,2008,1.0,4.278573488095594,
Rhacel Parrenas,26/23503126_1971-02-13_2002.jpg,719937,2002,0.0,4.049437503705223,
Oswald A. Powers,92/23506692_1915-11-25_1942.jpg,699768,1942,1.0,4.172611369930906,
Juhani Ojala,80/23508280_1989-06-19_2012.jpg,726638,2012,1.0,3.0171536670962382,
Lauren Beukes,15/23508515_1976-06-05_2012.jpg,721876,2012,0.0,3.2481243714271564,
Sundeep Waslekar,46/23508546_1959-04-03_2009.jpg,715603,2009,1.0,5.370629010778633,
Saša Stojanović,93/23508793_1983-01-21_2015.jpg,724297,2015,1.0,0.7664979631946668,
Rodrigo Plá,15/23509715_1968-06-09_2008.jpg,718958,2008,1.0,4.431578024060204,
Maxime Bouet,28/23510028_1986-11-03_2014.jpg,725679,2014,1.0,4.4514061417127975,
Brice Feillu,02/23510102_1985-07-26_2011.jpg,725214,2011,1.0,2.7037159724106887,
Andrey Kuznetsov,55/23513855_1991-02-22_2015.jpg,727251,2015,1.0,3.105371291002179,
Melinda Shankar,67/23514367_1992-02-18_2010.jpg,727612,2010,0.0,4.299607699024545,1.2408801125636688
Anton Peterlin,85/23514585_1987-04-04_2012.jpg,725831,2012,1.0,2.1417513297389292,
Stephanie J. Block,94/2351494_1972-09-19_2008.jpg,720521,2008,0.0,4.536985957839783,
Tim Hasselbeck,68/2351568_1978-04-06_2007.jpg,722546,2007,1.0,1.2432573944964163,
Steve Niles,75/2351575_1965-06-21_2007.jpg,717874,2007,1.0,2.2384036689206006,1.6798554688391083
Xavier Pascual Vives,60/23515860_1972-09-09_2009.jpg,720511,2009,1.0,2.1899412521641786,
Rachel Goswell,03/2351603_1971-05-16_2014.jpg,720029,2014,0.0,2.18974450227763,
Paul Provenza,84/2351784_1957-07-31_2013.jpg,714992,2013,1.0,4.492742621630269,
Dolores Huerta,04/2352104_1930-04-10_2009.jpg,705018,2009,0.0,4.522764179572558,
Pratibha Sinha,52/23521352_1969-07-04_2013.jpg,719348,2013,0.0,3.7252258088496135,
Cindy Blackman,62/2352262_1959-11-18_2008.jpg,715832,2008,0.0,5.071072344612413,
Antje Traue,98/23523798_1981-01-18_2013.jpg,723564,2013,0.0,5.111825139619006,
Alyaksandr Bylina,16/23523816_1981-03-26_2013.jpg,723631,2013,1.0,1.3251086692863814,
Pete Nischt,40/23526040_1986-10-15_2010.jpg,725660,2010,1.0,1.4333441112453966,
Dane Clark,68/2352668_1912-02-26_1963.jpg,698400,1963,1.0,3.5570661877823664,
Domhnall Gleeson,41/23529641_1983-05-12_2015.jpg,724408,2015,1.0,3.8907010126207275,
Gabriel Byrne,06/235306_1950-05-12_2010.jpg,712355,2010,1.0,4.048978508279341,
Maureen O'Hara,09/235309_1920-08-17_2014.jpg,701495,2014,0.0,3.250775939599329,
Anjelica Huston,12/235312_1951-07-08_2014.jpg,712777,2014,0.0,3.6350927074653216,
Fiona Shaw,19/235319_1958-07-10_2011.jpg,715336,2011,0.0,4.073078963188132,
Jonny Lee Miller,24/235324_1972-11-15_2012.jpg,720578,2012,1.0,4.953644935253966,
Manfred Melzer,77/23534077_1944-02-28_2014.jpg,710090,2014,1.0,2.376965249919568,
Trevor Bayne,54/23534154_1991-02-19_2015.jpg,727248,2015,1.0,2.097252614910147,
Prince Sébastien of Luxembourg,59/2353459_1992-04-16_2012.jpg,727670,2012,1.0,4.57438455538646,
Eppie Lederer,26/23535126_1918-07-04_1961.jpg,700720,1961,0.0,4.399958991994781,
Denis Moschitto,83/23535383_1977-06-22_2011.jpg,722258,2011,1.0,5.421564325728466,
Aleksandar Ignjovski,63/23536263_1991-01-27_2009.jpg,727225,2009,1.0,4.332512937292334,
Roland Suso Richter,57/23536357_1961-01-07_1997.jpg,716248,1997,1.0,3.5040875667111497,
Boris Klaiman,56/23536556_1990-10-26_2013.jpg,727132,2013,1.0,4.041740876081038,
David de Gea,06/23536806_1990-11-07_2011.jpg,727144,2011,1.0,4.340680267805374,0.8089746466113577
Silver Donald Cameron,14/2353814_1937-06-21_2004.jpg,707647,2004,1.0,1.8387117613435373,
Waldemar Verner,94/23538494_1914-08-27_1971.jpg,699313,1971,1.0,2.6780484783884306,
Marcel Metoua,52/23541052_1988-11-15_2013.jpg,726422,2013,1.0,3.7318382228858877,1.9842363375192922
Studs Terkel,11/235411_1912-05-16_1979.jpg,698480,1979,1.0,1.999840625498091,
Lyle Moevao,49/23541349_1986-12-22_2009.jpg,725728,2009,1.0,4.148013698767811,
Jeff Lemire,94/23542494_1976-03-21_2012.jpg,721800,2012,1.0,4.317127590445086,
Franklin Delano Roosevelt III,63/2354263_1938-07-19_1962.jpg,708040,1962,1.0,3.768461148184351,2.921170830629834
Laura Bennett,51/23542951_1975-04-25_2010.jpg,721469,2010,0.0,2.3864056066381445,
Ashley Fiolek,10/23543510_1990-10-22_2011.jpg,727128,2011,0.0,2.9534537124059703,
Freya Hoffmeister,43/23543843_1964-05-10_2010.jpg,717467,2010,0.0,4.312610517921611,3.7875546710356685
Judith Hill,31/23544231_1984-01-01_2011.jpg,724642,2011,0.0,2.2419781369661003,
Sertab Erener,60/235460_1964-12-04_2012.jpg,717675,2012,0.0,2.7632905442687177,
Scout Niblett,63/2354663_1973-09-29_2011.jpg,720896,2011,0.0,1.094940090772981,
Elizabeth Berkley,73/235473_1972-07-28_2008.jpg,720468,2008,0.0,4.077807348807883,3.9864731568771368
Peter Cook,47/23547_1937-11-17_1969.jpg,707796,1969,1.0,5.535000774871149,4.475990934257188
François Duval,75/2354975_1980-11-18_2006.jpg,723503,2006,1.0,2.416584694570888,
Selma Ergeç,06/23549906_1978-11-01_2011.jpg,722755,2011,0.0,3.410766799422659,
Russell Penn,14/23550214_1985-11-08_2014.jpg,725319,2014,1.0,1.9744673401768735,
Mario Domínguez,25/2355025_1975-12-01_2008.jpg,721689,2008,1.0,5.077217367175551,
Mary Kaldor,78/23551078_1946-03-16_2000.jpg,710837,2000,0.0,4.162849002713066,
Michael Agazzi,02/23551102_1984-07-03_2012.jpg,724826,2012,1.0,6.43259345334431,
Constantina Diță,40/23551640_1970-01-23_2012.jpg,719551,2012,0.0,2.1169425928124723,
Neva Morris,68/23555068_1895-08-03_2005.jpg,692350,2005,0.0,2.190718964202817,
C. J. Henderson,21/23555421_1951-12-26_2008.jpg,712948,2008,1.0,2.859618830367463,
Erik Condra,60/23555660_1986-08-06_2013.jpg,725590,2013,1.0,1.5555025007458536,1.1341975322413633
Chris Tomlin,24/2355624_1972-05-04_2013.jpg,720383,2013,1.0,2.622315106401866,
Hendrik Redant,19/23557519_1962-11-01_2009.jpg,716911,2009,1.0,2.014793216779612,
Travis Meyer,60/23557660_1989-06-08_2009.jpg,726627,2009,1.0,3.584946219748915,
Christian Meier,13/23557713_1985-02-21_2012.jpg,725059,2012,1.0,4.570853426656039,
Patryk Dudek,98/23560198_1992-06-20_2014.jpg,727735,2014,1.0,4.030946126368454,
João Sousa,75/23563375_1989-03-30_2014.jpg,726557,2014,1.0,1.005396626071806,
Arnie Roth,45/23565245_1953-04-28_2007.jpg,713437,2007,1.0,3.8917704880863995,
Walter J. Boyne,40/23567340_1929-02-02_1950.jpg,704586,1950,1.0,4.582574848871202,
Amber Le Bon,59/23567659_1989-08-25_2014.jpg,726705,2014,0.0,5.761411269908964,
Harold Gould,34/2356934_1923-12-10_2010.jpg,702705,2010,1.0,3.70116680632748,
Roman Grigoryan,63/23572763_1982-09-14_2011.jpg,724168,2011,1.0,5.3009674138177525,
Avery Bradley,57/23573057_1990-11-26_2010.jpg,727163,2010,1.0,2.5673544524255423,
Edmund Purdom,59/2357659_1924-12-19_1962.jpg,703080,1962,1.0,3.591271219828905,
Daren Brown,98/23577498_1967-06-13_2013.jpg,718596,2013,1.0,0.8796829617080741,
Missy Peregrym,35/2357835_1982-06-16_2014.jpg,724078,2014,0.0,3.7342528084969313,
Saman Aghazamani,29/23578429_1990-01-14_2011.jpg,726847,2011,1.0,1.759583278449608,
Artur Avila,22/23579022_1979-06-29_2012.jpg,722995,2012,1.0,5.270247145221149,
Nir Bitton,10/23581510_1991-10-30_2013.jpg,727501,2013,1.0,2.9215690975498303,
Brian Crecente,27/23581627_1970-07-28_2007.jpg,719737,2007,1.0,5.086510273401066,3.108969379182612
Ginuwine,42/235842_1970-10-15_2014.jpg,719816,2014,1.0,2.0099345604245507,
David Kašnik,04/23584304_1987-01-16_2005.jpg,725753,2005,1.0,1.2790935607157934,
Édgar Ramírez,67/2358467_1977-03-25_2012.jpg,722169,2012,1.0,3.6778850629373894,
Ramil Guliyev,87/23588787_1990-05-29_2009.jpg,726982,2009,1.0,2.6512705978001305,
Anthony Armstrong Jones,96/23591196_1949-06-02_1969.jpg,712011,1969,1.0,4.46177324035189,
Jada Pinkett Smith,16/235916_1971-09-18_2014.jpg,720154,2014,0.0,5.215442382084576,
Eva Brunne,97/23592397_1954-03-07_2012.jpg,713750,2012,0.0,2.40475437404237,
Dmitri Barannik,53/23594953_1963-11-09_2014.jpg,717284,2014,1.0,4.199589132860058,
Farrah Fawcett,59/235959_1947-02-02_1977.jpg,711160,1977,0.0,4.214136648528935,
Xherdan Shaqiri,23/23598923_1991-10-10_2014.jpg,727481,2014,1.0,5.256460115616012,
Mel Daniels,91/2359991_1944-07-20_1967.jpg,710233,1967,1.0,1.4658946197659803,
Ashok Kumar,06/335006_1911-10-13_1943.jpg,698264,1943,1.0,2.6728039321709196,
Eluvathingal Devassy Jemmis,48/33501348_1951-10-31_2010.jpg,712892,2010,1.0,5.670163879312103,
Naomi Lang,50/3350250_1978-12-18_2002.jpg,722802,2002,0.0,3.315767258395506,1.8609853887321617
Karl Hermann Berendt,93/33503593_1817-11-12_2004.jpg,663962,2004,1.0,1.2160426534011943,
Maria Alexandrova,40/33503940_1978-07-20_2011.jpg,722651,2011,0.0,2.579174103298936,
Skai Jackson,14/33506114_2002-04-08_2011.jpg,731314,2011,0.0,5.086228069536691,
Dylan Riley Snyder,66/33509666_1997-01-24_2015.jpg,729414,2015,1.0,3.281695792908642,
Delvin Rodríguez,82/33510582_1980-05-04_2011.jpg,723305,2011,1.0,2.023334446548571,1.271558913753922
Ronnie Hellström,47/3351347_1949-02-21_2013.jpg,711910,2013,1.0,4.35144547879122,
Kim Kkot-bi,83/33513783_1985-11-24_2010.jpg,725335,2010,0.0,5.257422016739058,
Saido Berahino,97/33514697_1993-08-04_2014.jpg,728145,2014,1.0,1.8989190465706831,
Hellmut Hattler,60/33515360_1952-04-12_2008.jpg,713056,2008,1.0,1.5983472792668283,1.2792689099391412
Desara Muriqi,79/33515579_1985-05-27_2011.jpg,725154,2011,0.0,3.675394892246706,
Bo Larsson,58/3351558_1944-05-05_1965.jpg,710157,1965,1.0,4.2311920749443175,
Robert Helpmann,56/335156_1909-04-09_1945.jpg,697347,1945,1.0,2.923409981502901,
Daniel Bentley,64/33515864_1993-07-13_2014.jpg,728123,2014,1.0,2.7842260546336064,2.4858886075690525
"Alfred ""Pee Wee"" Ellis",36/3351636_1941-04-21_2007.jpg,709047,2007,1.0,2.82809933575928,
Rudolf Nureyev,79/335179_1938-03-17_1973.jpg,707916,1973,1.0,4.33053262192283,
Stephen Colbert,95/335195_1964-05-13_2014.jpg,717470,2014,1.0,3.838181129216074,
Arleigh Williams,42/33520342_1912-10-27_1979.jpg,698644,1979,1.0,3.0432585426783825,
Hans Kühne,11/33521611_1880-06-03_1948.jpg,686811,1948,1.0,1.4167637239609019,
Jermaine Kearse,08/33522108_1990-02-06_2014.jpg,726870,2014,1.0,3.4943134782302065,
Courtney Stodden,00/33523000_1994-08-29_2013.jpg,728535,2013,0.0,4.121372460809284,
Marco Bizot,01/33523501_1991-03-10_2012.jpg,727267,2012,1.0,2.5860430864502755,0.8668399972923108
Claude Simon,47/335247_1913-10-10_1967.jpg,698992,1967,1.0,4.056864806794669,
Rūta Meilutytė,06/33525706_1997-03-19_2012.jpg,729468,2012,0.0,4.8911511098088045,
Nelly Sachs,62/335262_1891-12-10_1966.jpg,691018,1966,0.0,2.9473805302855784,
Cabu,25/3352825_1938-01-13_2008.jpg,707853,2008,1.0,3.9715740631086507,
James Ward-Prowse,99/33528599_1994-11-01_2012.jpg,728599,2012,1.0,1.3265287475389487,
Ginni Rometty,82/33530382_1957-07-29_2011.jpg,714990,2011,0.0,5.501967290899119,
Montana Cox,02/33532902_1993-09-02_2011.jpg,728174,2011,0.0,4.115353450052856,
Ernő Rubik,31/335331_1944-07-13_2014.jpg,710226,2014,1.0,3.2534750533142835,
Michael Keane,85/33533985_1993-01-11_2012.jpg,727940,2012,1.0,2.3096190350704093,
King Charles,17/33534017_1985-05-06_2012.jpg,725133,2012,1.0,0.7458920599638527,
Lincoln Younes,16/33535816_1992-01-31_2011.jpg,727594,2011,1.0,4.81796528999114,
Kathleen Hanna,73/335373_1968-11-12_1996.jpg,719114,1996,0.0,3.3296681505195673,
Georg von Schnitzler,74/33542174_1884-08-29_1945.jpg,688359,1945,1.0,3.6785168705184965,
Norbert Meier,65/3354265_1958-09-20_2011.jpg,715408,2011,1.0,2.9725000647941777,
Georgie Henley,95/3354295_1995-07-09_2008.jpg,728849,2008,0.0,4.723419353120649,
Derek Grant,17/33543217_1990-04-20_2013.jpg,726943,2013,1.0,1.1093407544196854,
Stefano Garzelli,42/335442_1973-07-16_2014.jpg,720821,2014,1.0,4.425127618156394,
Tadeusz Sawicz,75/33544475_1914-02-13_1941.jpg,699118,1941,1.0,3.1951636427912558,1.43038718280237
Kanishtha Dhankar,22/33544622_1988-09-21_2011.jpg,726367,2011,0.0,4.265899381902864,
Joe Spinell,25/3354525_1936-10-28_1972.jpg,707411,1972,1.0,3.1895185268036568,
Florima Treiber,84/33545784_1987-01-07_2011.jpg,725744,2011,0.0,4.023767091484674,3.3614005644531053
Juan Ignacio Martínez,52/33546452_1964-06-23_2013.jpg,717511,2013,1.0,4.8721174752130665,
Denis Suárez,15/33546915_1994-01-06_2015.jpg,728300,2015,1.0,1.3283947688320485,
Min,35/33550435_1991-06-21_2014.jpg,727370,2014,0.0,4.899585312144808,
Deirdre McCloskey,24/3355124_1942-09-11_2014.jpg,709555,2014,0.0,4.847340871164406,
William Steig,16/335516_1907-11-14_1944.jpg,696835,1944,1.0,2.57094839423514,
Markus Winkelhock,18/3355218_1980-06-13_2014.jpg,723345,2014,1.0,5.228481136578562,
Prabhakar Raghavan,86/33553186_1960-09-25_2009.jpg,716144,2009,1.0,3.7674281271843224,
John Styn,46/33553246_1971-05-28_2011.jpg,720041,2011,1.0,4.877018124575824,
Bia Nunnes,55/33553955_1958-04-04_2011.jpg,715239,2011,1.0,4.327370966429437,
Mariana Lima,23/33554023_1972-09-17_2003.jpg,720519,2003,0.0,5.334877071769641,
David Caspe,93/33555493_1978-10-20_2014.jpg,722743,2014,1.0,5.0378970286431795,
Tracey Thorn,72/335572_1962-09-26_2012.jpg,716875,2012,0.0,4.296371999822003,
Garett Bischoff,34/33561234_1984-04-20_2012.jpg,724752,2012,1.0,2.7507935294798718,1.1592778174968563
Casper Ware,95/33563895_1990-01-17_2012.jpg,726850,2012,1.0,1.2219336711534434,
Artemio Reyes,40/33565040_1986-09-22_2013.jpg,725637,2013,,4.125470941239604,
Wu'erkaixi,18/33565218_1968-02-17_2013.jpg,718845,2013,1.0,5.469163664292142,
Adriana DeSanctis,82/33566382_1988-06-18_2011.jpg,726272,2011,0.0,2.373496053977114,
Henric de la Cour,47/33566647_1974-10-08_2012.jpg,721270,2012,1.0,1.6972583026636976,
Arthur Waldron,56/33571856_1948-12-13_2014.jpg,711840,2014,1.0,3.820396087293888,
Leon Štukelj,19/335719_1898-11-12_1958.jpg,693547,1958,1.0,3.0293023041145717,
Zsanett Jakabfi,04/33573204_1990-02-18_2012.jpg,726882,2012,0.0,2.9274801135857853,
Vincent Smith,49/33574049_1990-02-07_2012.jpg,726871,2012,1.0,4.364836686285463,
Robert S. Johnson,07/3357507_1920-02-21_1944.jpg,701317,1944,1.0,2.439896604677187,
Li Xuerui,07/33576307_1991-01-24_2012.jpg,727222,2012,0.0,5.353796844570139,
Wellington Nem,73/33576773_1992-02-06_2013.jpg,727600,2013,1.0,2.8885638543623955,
Charlie Siem,48/33577548_1986-01-14_2012.jpg,725386,2012,1.0,2.129035782034579,
Meagan Good,87/335787_1981-08-08_2012.jpg,723766,2012,0.0,3.9369977448876003,
Elspeth Duxbury,26/33580826_1909-04-23_1960.jpg,697361,1960,0.0,2.5976499420842942,
William Saroyan,80/33580_1908-08-31_1970.jpg,697126,1970,1.0,2.4940827175851714,
Steve Peacocke,05/33581905_1981-10-30_2014.jpg,723849,2014,1.0,4.978918922900397,
Nicholas Rhodes,77/33582877_1946-05-26_2003.jpg,710908,2003,1.0,3.3691143290340144,
Alex Henshaw,48/3358348_1912-11-07_1941.jpg,698655,1941,1.0,0.959567122638461,
Yoo Yeon-seong,14/33584114_1986-08-19_2013.jpg,725603,2013,1.0,3.0839102408449808,
Milton Jennings,76/33584276_1990-06-26_2013.jpg,727010,2013,1.0,3.548194166808061,1.219715020960171
LiSA,44/33586744_1987-06-24_2012.jpg,725912,2012,0.0,2.3724966975713078,
Parineeti Chopra,33/33591033_1988-10-22_2014.jpg,726398,2014,0.0,3.6569560609013942,
